make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_comb,co2_emissions
8,592,0,3.6,6,17,3,12.7,298
8,593,0,6.2,8,17,3,14.3,337
8,832,6,6.2,8,0,3,14.0,328
8,2006,3,2.0,4,18,3,8.9,209
8,2007,3,2.0,4,18,3,9.7,227
8,2008,3,3.6,6,17,2,10.6,250
8,2009,3,3.6,6,17,2,11.2,263
8,2012,0,3.6,6,15,2,11.0,259
8,2013,0,3.6,6,15,2,11.6,272
8,2014,0,3.6,6,15,3,12.8,302
9,413,3,2.5,4,6,2,9.9,232
9,413,3,3.6,6,6,2,10.6,250
9,414,3,3.6,6,6,2,11.3,265
9,614,0,2.0,4,17,3,9.4,220
9,614,0,2.0,4,25,3,10.1,235
9,614,0,3.6,6,17,2,10.4,246
9,614,0,3.6,6,25,2,11.8,277
9,615,0,6.2,8,12,3,12.0,279
9,615,0,6.2,8,25,3,12.6,297
9,616,0,6.2,8,12,3,15.1,355
9,616,0,6.2,8,25,3,14.9,349
9,663,2,2.5,4,3,2,10.8,253
9,663,2,2.5,4,25,2,10.7,251
9,663,2,2.8,4,3,0,10.1,270
9,663,2,3.6,6,5,2,11.7,274
9,664,2,2.5,4,3,2,11.4,267
9,664,2,2.8,4,3,0,10.5,283
9,664,2,3.6,6,5,2,12.2,286
9,665,2,2.8,4,3,0,12.1,326
9,665,2,3.6,6,5,2,14.1,331
9,688,5,6.2,8,17,3,12.7,299
9,688,5,6.2,8,26,3,12.2,286
9,689,5,6.2,8,17,3,14.0,331
9,689,5,6.2,8,26,3,13.5,318
9,690,5,6.2,8,17,3,16.1,381
9,690,5,6.2,8,26,3,15.6,368
9,692,0,1.4,4,15,2,7.3,172
9,697,0,1.4,4,15,2,7.3,172
9,693,0,1.6,4,6,0,6.4,172
9,694,0,1.4,4,15,2,7.3,172
9,696,0,1.4,4,15,2,7.5,175
9,695,0,1.6,4,6,0,6.6,178
9,830,3,1.5,4,3,2,8.3,196
9,830,3,1.6,4,3,0,7.4,199
9,831,3,1.5,4,3,2,8.6,207
9,831,3,1.6,4,3,0,7.4,199
9,831,3,2.0,4,6,3,9.7,228
9,1080,0,2.5,4,15,2,9.6,225
9,1080,0,3.6,6,15,2,10.8,254
9,1080,0,3.6,6,15,1,14.6,245
9,1272,0,1.5,4,19,2,7.5,174
9,1272,0,2.0,4,6,3,9.1,214
9,1273,0,1.8,4,19,2,5.1,121
9,1725,6,2.7,4,5,2,11.1,261
9,1725,6,4.3,6,3,2,13.5,316
9,1725,6,5.3,8,3,2,13.9,326
9,1731,6,5.3,8,3,2,14.0,329
9,1731,6,5.3,8,3,1,18.4,306
9,1725,6,5.3,8,5,2,12.4,290
9,1726,6,2.7,4,5,2,11.7,275
9,1726,6,4.3,6,3,2,14.0,329
9,1730,6,4.3,6,3,2,14.8,347
9,1726,6,5.3,8,3,2,14.0,329
9,1728,6,5.3,8,3,2,14.4,339
9,1728,6,5.3,8,3,1,19.3,322
9,1730,6,5.3,8,3,2,14.9,350
9,1726,6,5.3,8,5,2,13.1,306
9,1730,6,5.3,8,5,2,13.7,320
9,1726,6,6.2,8,0,3,13.7,321
9,1732,6,5.3,8,3,2,13.5,317
9,1733,6,5.3,8,3,2,13.8,325
9,1743,0,1.4,4,19,2,7.1,167
9,1743,0,1.4,4,24,2,7.2,170
9,1750,6,5.3,8,3,2,13.4,314
9,1753,6,5.3,8,3,2,13.4,314
9,1753,6,5.3,8,3,1,17.9,298
9,1751,6,5.3,8,3,2,14.3,336
9,1752,6,5.3,8,3,2,14.3,336
9,1752,6,5.3,8,3,1,19.0,317
9,1751,6,6.2,8,0,3,14.5,340
9,1823,6,5.3,8,3,2,13.4,314
9,1826,6,5.3,8,3,2,13.4,314
9,1826,6,5.3,8,3,1,17.9,298
9,1824,6,5.3,8,3,2,13.7,321
9,1825,6,5.3,8,3,2,13.7,321
9,1825,6,5.3,8,3,1,18.4,305
9,1824,6,6.2,8,0,3,13.8,325
9,1843,6,3.6,6,6,2,11.1,261
9,1844,6,3.6,6,6,2,11.8,277
9,1845,3,1.4,4,15,2,8.4,196
9,1845,3,1.4,4,25,2,8.3,194
9,1846,3,1.4,4,15,2,9.1,214
10,47,0,3.6,6,5,2,10.3,242
10,52,0,3.6,6,5,2,10.3,242
10,52,0,3.6,6,5,1,14.2,234
10,47,0,5.7,8,5,2,12.3,289
10,49,0,3.6,6,5,2,11.0,258
10,51,0,3.6,6,5,2,11.0,258
10,51,0,3.6,6,5,1,15.0,248
10,1377,2,3.6,6,6,2,10.9,259
10,1378,2,3.6,6,6,2,10.6,249
11,634,0,3.6,6,5,2,10.3,242
11,634,0,5.7,8,25,3,13.1,307
11,634,0,6.4,8,25,3,13.9,325
11,635,0,5.7,8,5,2,12.3,289
11,635,0,6.4,8,5,3,13.0,304
11,637,0,3.6,6,5,2,11.0,258
11,638,0,6.2,8,5,3,14.5,339
11,638,0,6.2,8,25,3,15.1,352
11,639,0,6.2,8,5,3,14.5,339
11,642,0,3.6,6,2,2,11.6,271
11,647,0,3.6,6,2,2,11.6,271
11,647,0,3.6,6,2,1,16.1,268
11,642,0,3.6,6,5,2,10.3,242
11,647,0,3.6,6,5,2,10.3,242
11,647,0,3.6,6,5,1,14.2,234
11,643,0,5.7,8,2,2,12.9,302
11,643,0,5.7,8,5,2,12.3,289
11,643,0,6.4,8,5,3,13.0,304
11,644,0,3.6,6,5,2,11.0,258
11,646,0,3.6,6,5,2,11.0,258
11,646,0,3.6,6,5,1,15.0,248
11,645,0,5.7,8,2,2,13.3,312
11,648,0,6.2,8,5,3,14.5,339
11,722,6,3.6,6,5,2,11.3,265
11,722,6,5.7,8,5,2,14.1,331
11,723,6,6.4,8,5,3,15.6,363
11,1028,2,3.6,6,3,2,11.8,276
11,1028,2,3.6,6,3,1,16.7,274
11,1113,3,2.4,4,1,2,11.1,261
11,1115,3,3.6,6,3,2,12.1,284
11,1115,3,3.6,6,3,1,16.4,274
11,1114,3,3.6,6,3,2,12.4,292
12,1,5,1.4,4,3,2,8.0,187
12,1,5,1.4,4,25,2,7.9,185
12,123,0,1.4,4,3,2,8.7,203
12,123,0,1.4,4,24,2,7.9,186
12,131,3,1.4,4,3,2,9.4,221
12,134,3,1.3,4,6,2,9.1,213
13,815,3,1.0,3,15,2,8.4,196
13,816,3,2.0,4,15,2,9.3,218
13,817,3,2.0,4,17,2,9.6,224
13,818,3,2.0,4,17,2,10.0,233
13,818,3,2.7,6,17,2,11.0,259
13,833,3,1.5,4,15,2,9.1,214
13,835,3,2.5,4,15,2,9.6,226
13,835,3,2.5,4,15,1,13.1,218
13,834,3,1.5,4,15,2,9.9,232
13,834,3,2.0,4,15,2,10.2,239
13,838,6,3.5,6,12,2,12.5,293
13,839,6,3.5,6,12,2,13.1,307
13,840,6,2.3,4,15,2,11.4,267
13,840,6,3.5,6,15,2,13.2,311
13,841,6,3.5,6,15,2,12.7,299
13,841,6,3.5,6,15,1,17.3,288
13,843,6,2.7,6,12,2,10.6,249
13,844,6,2.7,6,12,2,11.1,260
13,845,6,2.7,6,12,2,11.1,260
13,843,6,3.0,6,12,0,9.5,256
13,844,6,3.0,6,12,0,9.7,260
13,851,6,3.3,6,15,2,10.9,256
13,851,6,3.3,6,15,1,14.9,247
13,852,6,3.3,6,15,2,11.2,263
13,852,6,3.3,6,15,1,14.9,247
13,843,6,3.5,6,12,2,12.0,281
13,844,6,3.5,6,12,2,12.4,291
13,845,6,3.5,6,12,2,12.7,298
13,851,6,5.0,8,12,2,12.2,287
13,851,6,5.0,8,12,1,17.4,290
13,852,6,5.0,8,12,2,13.1,308
13,852,6,5.0,8,12,1,17.5,290
13,853,6,5.0,8,12,2,13.9,326
13,853,6,5.0,8,12,1,17.5,291
13,846,6,2.7,6,12,2,11.4,268
13,847,6,2.7,6,12,2,11.8,277
13,848,6,2.7,6,12,2,11.8,277
13,846,6,3.0,6,12,0,10.7,287
13,847,6,3.0,6,12,0,10.7,287
13,850,6,3.0,6,12,0,9.9,266
13,854,6,3.3,6,15,2,11.6,273
13,854,6,3.3,6,15,1,15.8,263
13,855,6,3.3,6,15,2,12.4,291
13,855,6,3.3,6,15,1,15.8,263
13,846,6,3.5,6,12,2,12.5,295
13,847,6,3.5,6,12,2,12.9,303
13,848,6,3.5,6,12,2,13.1,308
13,849,6,3.5,6,12,2,12.6,296
13,854,6,5.0,8,12,2,13.3,312
13,854,6,5.0,8,12,1,18.0,300
13,855,6,5.0,8,12,2,13.9,326
13,855,6,5.0,8,12,1,18.0,300
13,856,6,5.0,8,12,2,14.8,347
13,856,6,5.0,8,12,1,19.5,323
13,859,6,3.5,6,12,2,14.3,336
13,929,6,3.5,6,15,2,12.7,298
13,930,6,3.5,6,15,2,12.9,303
13,931,6,3.5,6,15,2,13.7,322
13,926,0,1.6,4,8,2,7.6,178
13,926,0,1.6,4,24,2,7.9,184
13,927,0,1.6,4,25,2,8.4,196
13,938,0,1.5,4,15,2,8.7,204
13,939,0,2.0,4,19,2,5.6,131
13,1007,5,3.5,6,9,3,17.1,402
13,1295,0,2.3,4,12,2,9.4,221
13,1296,0,2.3,4,12,2,10.3,242
13,1295,0,2.3,4,25,2,9.7,227
13,1296,0,2.3,4,25,2,10.4,244
13,1295,0,5.0,8,12,2,12.3,289
13,1295,0,5.0,8,25,2,13.3,311
13,1297,0,5.0,8,25,2,13.3,311
13,1298,0,2.3,4,12,2,10.4,243
13,1298,0,2.3,4,25,2,10.3,241
13,1298,0,5.0,8,12,2,12.9,302
13,1550,6,2.3,4,12,2,10.9,256
13,1712,0,5.2,8,25,3,14.6,341
13,1756,4,3.5,6,15,2,14.7,346
13,1756,4,3.7,6,15,2,15.2,355
13,1828,0,3.5,6,15,2,11.5,270
13,1828,0,3.5,6,15,1,15.2,254
13,1827,0,3.5,6,15,2,12.5,294
13,1829,0,3.5,6,15,2,12.4,291
13,1829,0,3.5,6,15,1,16.0,267
13,1838,3,2.0,4,17,2,9.3,219
13,1839,3,2.0,4,17,2,9.3,219
13,1839,3,2.0,4,17,1,12.6,209
13,1838,3,2.5,4,15,2,10.6,247
13,1841,3,2.0,4,17,2,9.2,214
13,1842,3,2.0,4,17,2,9.2,214
13,1842,3,2.0,4,17,1,12.5,208
13,1841,3,2.5,4,15,2,10.7,251
14,942,0,2.0,4,25,3,10.9,255
14,943,0,2.0,4,17,3,10.3,241
14,943,0,3.3,6,17,3,11.6,274
14,944,0,3.3,6,17,3,11.9,282
14,944,0,3.8,6,17,2,11.7,276
14,944,0,5.0,8,17,3,13.2,312
14,945,0,3.3,6,17,3,11.9,279
14,945,0,5.0,8,17,3,13.0,306
15,372,6,2.5,4,3,2,10.2,237
15,372,6,3.6,6,3,2,11.4,268
15,373,6,2.5,4,3,2,10.5,248
15,373,6,3.6,6,3,2,11.7,275
15,626,2,2.5,4,3,2,10.8,253
15,626,2,2.5,4,25,2,10.7,251
15,626,2,2.8,4,3,0,10.1,270
15,626,2,3.6,6,5,2,11.7,274
15,627,2,2.5,4,3,2,11.4,267
15,627,2,2.8,4,3,0,10.5,283
15,627,2,3.6,6,5,2,12.2,286
15,1716,6,2.7,4,5,2,11.1,261
15,1716,6,4.3,6,3,2,13.5,317
15,1716,6,5.3,8,3,2,13.9,326
15,1720,6,5.3,8,3,2,14.0,329
15,1720,6,5.3,8,3,1,18.4,306
15,1716,6,5.3,8,5,2,12.5,294
15,1717,6,2.7,4,5,2,11.8,277
15,1717,6,4.3,6,3,2,14.0,329
15,1717,6,5.3,8,3,2,14.0,330
15,1719,6,5.3,8,3,2,14.4,339
15,1719,6,5.3,8,3,1,19.4,323
15,1717,6,5.3,8,5,2,13.5,316
15,1718,6,5.3,8,5,2,13.7,320
15,1717,6,6.2,8,0,3,13.9,326
15,1718,6,6.2,8,0,3,14.2,332
15,1721,6,5.3,8,3,2,13.5,317
15,1722,6,5.3,8,3,2,13.8,325
15,1831,3,1.5,4,6,2,8.6,201
15,1831,3,1.6,4,3,0,7.4,199
15,1832,3,1.5,4,6,2,9.0,210
15,1832,3,1.6,4,3,0,7.4,199
15,1832,3,2.0,4,6,3,10.2,239
15,2035,6,5.3,8,3,2,13.4,314
15,2038,6,5.3,8,3,2,13.4,314
15,2038,6,5.3,8,3,1,17.9,298
15,2036,6,5.3,8,3,2,13.7,321
15,2037,6,5.3,8,3,2,13.7,321
15,2037,6,5.3,8,3,1,18.4,305
15,2036,6,6.2,8,0,3,13.8,325
15,2039,6,5.3,8,3,2,13.4,314
15,2042,6,5.3,8,3,2,13.4,314
15,2042,6,5.3,8,3,1,17.9,298
15,2040,6,5.3,8,3,2,14.3,336
15,2041,6,5.3,8,3,2,14.3,336
15,2041,6,5.3,8,3,1,19.0,317
15,2040,6,6.2,8,0,3,14.5,340
16,375,0,1.5,4,19,2,7.2,168
16,375,0,1.5,4,22,2,7.6,177
16,375,0,1.5,4,25,2,7.9,185
16,375,0,2.0,4,25,2,9.2,214
16,377,0,2.0,4,12,2,9.1,211
16,376,0,2.0,4,19,2,5.0,117
16,656,0,1.5,4,22,2,7.2,167
16,656,0,2.0,4,19,2,7.1,164
16,656,0,2.0,4,22,2,7.5,176
16,656,0,2.0,4,25,2,8.1,189
16,657,0,1.5,4,25,3,7.4,173
16,658,0,1.5,4,19,2,6.9,162
16,658,0,1.5,4,22,2,7.3,170
16,658,0,1.5,4,25,2,7.2,167
16,659,0,1.5,4,22,3,7.3,170
16,659,0,1.5,4,25,3,7.2,167
16,660,0,1.5,4,22,2,7.1,165
16,660,0,2.0,4,19,2,7.1,167
16,660,0,2.0,4,25,2,8.0,186
16,661,0,1.5,4,25,3,7.4,173
16,662,0,2.0,4,25,3,9.6,224
16,558,3,1.5,4,19,2,7.8,181
16,559,3,1.5,4,19,2,8.0,188
16,928,3,1.5,4,19,2,6.5,151
16,928,3,1.5,4,22,2,7.0,166
16,928,3,1.5,4,25,2,7.4,174
16,1039,3,1.8,4,19,2,7.8,181
16,1040,3,1.8,4,19,2,8.2,193
16,1040,3,1.8,4,22,2,8.5,199
16,1083,0,1.5,4,19,2,4.9,114
16,1085,0,1.5,4,19,2,4.9,114
16,1335,2,3.5,6,18,2,10.7,252
16,1336,2,3.5,6,12,2,10.6,247
16,1394,3,3.5,6,6,2,11.3,265
16,1400,3,3.5,6,3,2,10.7,250
16,1401,3,3.5,6,3,2,11.3,266
16,1401,3,3.5,6,18,2,11.0,257
16,1557,6,3.5,6,3,2,11.3,263
17,374,0,1.6,4,15,2,7.3,172
17,374,0,1.6,4,25,2,7.3,173
17,819,0,1.6,4,9,2,8.1,189
17,819,0,1.6,4,25,2,9.4,221
17,819,0,2.0,4,15,2,7.4,174
17,819,0,2.0,4,25,2,8.0,188
17,820,0,1.6,4,9,2,8.6,205
17,820,0,1.6,4,25,2,9.2,218
17,820,0,2.0,4,15,2,8.4,200
17,820,0,2.0,4,25,2,8.7,207
17,1067,0,1.6,4,8,2,4.3,104
17,1069,0,1.6,4,8,2,4.1,96
17,1121,3,2.0,4,15,2,7.9,186
17,1122,3,1.6,4,9,2,8.6,201
17,1122,3,2.0,4,15,2,8.6,202
17,1701,3,2.4,4,17,2,9.6,225
17,1702,3,2.0,4,17,2,11.2,262
17,1702,3,2.4,4,17,2,10.1,237
17,1703,3,3.3,6,15,2,11.5,268
17,1704,3,3.3,6,15,2,11.7,276
17,1705,3,3.3,6,15,2,12.6,297
17,1736,0,2.0,4,17,2,9.1,212
17,1736,0,2.4,4,15,2,8.3,198
17,1739,0,2.4,4,15,2,8.1,190
17,1737,0,2.0,4,8,2,5.7,135
17,1738,0,2.0,4,8,2,5.6,132
17,1848,3,2.0,4,15,2,9.1,216
17,1849,3,2.0,4,15,2,10.1,239
17,1849,3,2.4,4,15,2,10.1,240
17,1888,0,2.0,4,15,2,8.2,193
17,1888,0,2.0,4,25,2,8.4,198
17,1889,0,2.0,4,25,2,9.5,226
17,1890,0,1.6,4,9,2,7.8,184
17,1890,0,1.6,4,25,2,8.3,197
18,1416,0,2.0,4,16,3,9.7,229
18,1416,0,3.0,6,16,3,10.8,253
18,1418,0,3.0,6,16,3,11.1,261
18,1425,0,2.0,4,16,3,10.0,233
18,1425,0,3.0,6,16,3,10.7,251
18,1428,0,3.0,6,16,3,11.0,259
18,1435,0,3.7,6,16,3,11.7,275
18,1435,0,5.6,8,16,3,12.8,301
18,1446,3,2.0,4,23,3,9.0,211
18,1448,3,3.5,6,22,3,10.9,257
18,1451,6,5.6,8,16,3,15.1,354
19,749,3,2.0,4,18,3,9.8,231
19,860,3,2.0,4,17,0,8.1,218
19,861,3,2.0,4,17,3,9.9,227
19,863,3,3.0,6,17,3,11.8,277
19,872,5,2.0,4,17,3,9.2,215
19,872,5,3.0,6,17,3,10.4,242
19,872,5,3.0,6,25,3,12.6,296
19,873,5,3.0,6,17,3,10.8,253
19,873,5,3.0,6,25,3,12.9,302
19,874,5,3.0,6,17,3,11.3,265
19,875,5,2.0,4,17,3,9.2,215
19,875,5,3.0,6,17,3,10.4,242
19,875,5,3.0,6,25,3,12.6,296
19,876,5,3.0,6,17,3,10.8,253
19,876,5,3.0,6,25,3,12.9,302
19,877,5,3.0,6,17,3,11.3,265
19,883,5,5.0,8,17,3,13.3,311
19,884,5,5.0,8,17,3,13.3,311
19,1970,0,2.0,4,17,0,6.9,186
19,1971,0,2.0,4,17,3,8.5,200
19,1972,0,3.0,6,17,3,10.2,238
19,1976,0,2.0,4,17,0,6.9,186
19,1977,0,2.0,4,17,3,8.8,207
19,1980,0,3.0,6,17,3,10.4,243
19,1989,0,3.0,6,17,3,11.8,276
19,1995,0,3.0,6,17,3,11.9,280
19,1999,0,5.0,8,17,3,13.3,313
20,651,3,2.0,4,6,2,9.1,214
20,651,3,2.4,4,6,2,9.3,219
20,651,3,3.2,6,6,2,10.2,240
20,652,3,2.0,4,6,2,9.8,229
20,652,3,2.4,4,6,2,9.8,230
20,652,3,3.2,6,6,2,10.6,249
20,653,3,2.0,4,6,2,10.2,240
20,653,3,3.2,6,6,2,11.1,259
20,654,3,2.0,4,6,2,10.6,249
20,654,3,3.2,6,6,2,11.6,269
20,666,3,2.4,4,3,2,9.3,218
20,666,3,2.4,4,25,2,9.0,211
20,667,3,2.4,4,6,2,9.5,222
20,667,3,2.4,4,25,2,9.4,221
20,1029,6,3.6,6,5,2,11.3,265
20,1029,6,5.7,8,5,2,14.1,331
20,1030,6,3.0,6,5,0,10.0,268
20,1031,6,6.4,8,5,3,15.7,368
20,1032,6,6.2,8,5,3,17.7,413
20,1554,3,1.3,4,6,2,8.7,204
20,1554,3,2.4,4,6,2,9.5,222
20,1555,3,1.3,4,6,2,9.2,216
20,1555,3,2.4,4,6,2,9.8,230
20,1556,3,1.3,4,6,2,9.9,230
20,1908,3,2.0,4,5,2,10.0,233
20,1908,3,3.6,6,5,2,11.8,274
20,1908,3,3.6,6,25,2,11.8,277
20,1909,3,2.0,4,5,2,10.5,245
20,1909,3,3.6,6,5,2,11.7,275
20,1909,3,3.6,6,25,2,12.2,285
21,613,0,3.3,6,17,2,10.2,238
21,934,0,2.0,4,19,2,6.9,164
21,934,0,2.0,4,25,2,7.6,180
21,1321,3,1.6,4,8,2,4.8,114
21,1322,3,1.6,4,8,2,4.7,110
21,1323,3,1.6,4,8,2,5.4,129
21,1337,0,2.0,4,15,2,9.7,230
21,1337,0,2.4,4,15,2,8.4,199
21,1338,0,2.0,4,8,2,5.7,133
21,1558,0,1.6,4,15,2,7.5,177
21,1558,0,1.6,4,25,2,7.5,175
21,1706,2,3.3,6,17,2,11.5,272
21,1740,3,2.4,4,15,2,9.6,225
21,1741,3,2.4,4,15,2,10.2,242
21,1741,3,3.3,6,17,2,11.2,265
21,1742,3,1.6,4,9,2,8.5,199
21,1742,3,1.6,4,15,2,8.4,198
21,1742,3,2.0,4,15,2,8.7,206
21,1744,3,2.4,4,15,2,9.2,218
21,1745,3,2.0,4,15,2,11.1,263
21,1745,3,2.4,4,15,2,10.5,247
21,1749,0,2.0,4,17,3,9.7,229
21,1749,0,3.3,6,17,3,11.8,279
22,391,5,6.5,12,9,3,21.5,487
22,392,5,6.5,12,9,3,21.7,493
22,1051,5,5.2,10,9,3,15.9,366
22,1052,5,5.2,10,9,3,15.7,370
22,1055,5,5.2,10,9,3,15.9,366
22,1056,5,5.2,10,9,3,15.7,370
22,1053,5,5.2,10,9,3,15.7,370
22,1054,5,5.2,10,9,3,15.7,370
22,1855,6,4.0,8,17,3,16.9,384
23,717,6,3.0,6,17,3,13.3,311
23,721,6,3.0,6,17,0,10.4,279
23,718,3,2.0,4,18,3,10.5,246
23,1530,6,3.0,6,17,3,12.4,291
23,1543,6,3.0,6,17,0,9.6,256
23,1531,6,5.0,8,17,3,13.0,305
23,1538,6,5.0,8,17,3,15.5,365
23,1539,6,3.0,6,17,3,12.4,291
23,1542,6,3.0,6,17,0,9.6,256
23,1541,6,5.0,8,17,3,12.6,294
23,1533,3,2.0,4,18,3,9.6,225
23,1534,3,2.0,4,18,3,9.8,231
23,1544,3,2.0,4,17,0,8.5,229
23,1546,3,2.0,4,17,3,10.6,248
23,1548,3,3.0,6,17,3,11.6,273
24,785,0,2.5,4,21,2,5.3,124
24,786,0,3.5,6,17,2,9.1,211
24,787,0,3.5,6,17,2,9.4,219
24,1003,0,3.5,6,15,3,10.9,254
24,1006,0,5.0,8,17,3,12.5,293
24,1009,6,4.6,8,15,3,14.6,341
24,1074,0,2.0,4,17,3,9.5,220
24,1075,0,3.5,6,15,3,10.9,254
24,1077,0,3.5,6,15,3,10.9,254
24,1134,0,5.0,8,12,3,12.6,294
24,1135,0,3.5,6,20,3,8.1,189
24,1145,0,3.4,6,12,3,11.1,261
24,1147,0,3.5,6,20,3,9.1,214
24,1149,6,5.7,8,17,3,15.8,371
24,1315,3,2.0,4,15,3,9.7,226
24,1316,3,2.0,4,15,3,9.9,232
24,1317,3,2.5,4,21,2,7.5,176
24,1495,0,3.5,6,15,3,11.2,262
24,1497,0,3.5,6,15,3,11.2,262
24,1498,0,5.0,8,17,3,12.6,289
24,1526,3,3.5,6,17,2,10.8,252
24,1527,3,3.5,6,17,2,11.1,268
24,1528,6,3.5,6,21,3,7.9,185
24,1529,6,3.5,6,21,3,8.1,190
24,1852,0,2.0,4,12,2,7.2,168
24,1853,0,2.0,4,21,2,5.6,130
24,1854,0,2.0,4,21,2,6.0,140
25,668,0,2.7,6,15,2,12.0,281
25,668,0,3.0,6,15,2,12.3,289
25,668,0,3.7,6,15,2,12.2,287
25,1244,3,2.0,4,15,2,11.0,257
25,1245,3,2.0,4,15,2,10.9,256
25,1244,3,2.3,4,15,2,11.5,270
25,1247,6,3.5,6,15,2,13.7,322
25,1250,3,3.7,6,3,2,12.7,297
25,1253,0,2.0,4,15,2,10.4,245
25,1253,0,3.0,6,15,2,11.8,278
25,1255,0,2.0,4,19,2,5.9,139
25,1318,3,2.0,4,17,2,10.7,250
25,1318,3,2.7,6,17,2,11.0,259
25,1320,6,3.5,6,12,2,13.4,314
26,1010,0,3.0,6,17,3,12.2,286
26,1011,0,3.0,6,17,3,12.6,295
26,1013,0,3.0,6,17,3,12.6,295
26,1026,0,4.7,8,15,3,15.0,354
26,1154,6,3.0,6,17,3,13.7,324
26,1156,6,3.0,6,17,3,14.0,330
26,1155,6,3.8,8,17,3,15.3,360
26,1157,6,3.8,8,17,3,15.3,360
26,1455,0,3.0,6,17,3,12.8,299
26,1457,0,3.0,6,17,3,12.8,301
26,1454,0,3.8,8,17,3,13.7,321
27,597,0,2.0,4,15,2,7.7,179
27,597,0,2.0,4,25,2,8.0,186
27,599,0,2.0,4,15,2,8.1,189
27,603,3,2.0,4,25,2,8.8,206
27,603,3,2.5,4,15,2,8.8,206
27,605,3,2.5,4,15,2,8.5,201
27,607,3,2.5,4,15,2,9.3,217
27,608,3,2.5,4,15,2,9.0,208
27,610,3,2.5,4,15,2,9.8,230
27,609,3,2.2,4,15,0,8.4,227
27,611,3,2.5,4,15,2,9.6,225
27,612,3,2.5,4,15,2,10.5,244
27,1277,0,2.0,4,15,2,7.6,178
27,1279,0,2.0,4,25,2,7.7,180
27,1277,0,2.5,4,15,2,7.7,181
27,1278,0,2.5,4,15,2,7.8,183
27,1280,0,2.5,4,15,2,8.2,192
27,1281,0,2.0,4,15,2,7.7,181
27,1282,0,2.0,4,25,2,7.8,181
27,1281,0,2.5,4,15,2,8.0,187
27,1281,0,2.5,4,25,2,8.1,189
27,1283,0,2.5,4,15,2,8.7,204
27,1284,0,2.5,4,15,2,8.0,187
27,1285,0,2.5,4,15,2,8.9,208
27,1268,5,2.0,4,15,3,7.9,186
27,1269,5,2.0,4,25,3,8.1,189
28,224,0,2.0,4,9,3,8.4,195
28,225,0,2.0,4,9,3,8.5,199
28,226,3,2.0,4,9,3,8.3,192
28,227,3,2.0,4,9,3,8.6,201
28,280,0,3.0,6,6,3,10.7,253
28,283,0,3.0,6,6,3,11.2,263
28,284,0,3.0,6,6,3,11.1,255
28,285,3,3.0,6,6,3,10.8,255
28,286,0,4.0,8,6,3,11.2,263
28,289,0,4.0,8,6,3,11.2,263
28,292,0,4.0,8,6,3,12.0,282
28,293,0,4.0,8,6,3,11.8,277
28,295,0,2.0,4,9,3,9.2,217
28,296,0,3.0,6,6,3,10.7,235
28,299,0,3.0,6,6,3,9.9,232
28,300,0,3.0,6,6,3,10.9,245
28,301,0,3.0,6,6,3,10.6,237
28,302,0,3.0,6,6,3,10.2,239
28,305,0,4.0,8,6,3,13.5,318
28,306,0,4.0,8,6,3,12.7,299
28,307,6,4.0,8,6,3,17.0,396
28,311,0,2.0,4,9,3,9.6,225
28,312,3,3.0,6,6,3,11.2,262
28,314,3,3.0,6,6,3,11.3,265
28,315,3,4.0,8,6,3,13.2,309
28,316,3,4.0,8,6,3,13.2,309
28,317,6,3.0,6,6,3,12.4,292
28,319,6,3.0,6,6,3,12.6,297
28,320,6,4.7,8,4,3,15.8,370
28,322,6,4.7,8,4,3,15.2,357
28,325,6,4.7,8,4,3,15.7,370
28,326,0,3.0,6,6,3,11.2,264
28,327,0,4.0,8,6,3,13.7,323
28,328,0,4.0,8,6,3,13.7,324
28,330,5,4.0,8,9,3,13.5,315
28,332,5,4.0,8,9,3,13.5,315
28,335,5,4.0,8,9,3,14.0,327
28,343,0,4.0,8,6,3,11.8,275
28,344,0,4.0,8,6,3,13.1,306
28,345,0,4.0,8,6,3,11.6,271
28,348,0,6.0,12,4,3,15.1,356
28,351,0,6.0,12,6,3,14.3,337
28,352,0,6.0,12,6,3,14.6,343
28,353,5,5.5,8,4,3,13.0,303
28,355,5,3.0,6,6,3,10.2,238
28,394,3,2.0,4,9,3,8.4,196
28,395,3,2.0,4,9,3,9.1,215
28,420,0,2.0,4,6,3,9.4,219
28,423,0,2.0,4,6,3,9.9,231
28,424,0,2.0,4,6,3,9.5,221
28,427,3,2.0,4,6,3,9.5,221
28,508,0,2.0,4,9,3,8.2,193
28,509,0,2.0,4,9,3,8.7,204
28,514,0,3.0,6,6,3,9.8,213
28,725,0,2.0,4,6,3,9.7,228
28,738,0,3.0,6,6,3,10.3,244
28,739,0,3.0,6,6,3,11.6,271
28,740,0,3.0,6,6,3,11.0,257
28,741,0,3.0,6,6,3,10.8,254
28,940,6,4.0,8,6,3,16.3,378
28,963,3,2.0,4,9,3,9.0,209
28,965,3,2.0,4,6,3,10.0,234
28,967,3,2.0,4,6,3,10.0,234
28,970,6,3.0,6,6,3,12.1,282
28,975,6,3.0,6,6,3,13.2,312
28,976,6,4.7,8,6,3,15.1,355
28,1275,0,4.0,8,6,3,12.2,286
28,1276,0,6.0,12,4,3,15.1,355
28,1286,3,2.0,4,4,3,10.7,251
28,1287,3,2.0,4,4,3,10.5,248
