make,model,vehicle_class,engine_size,cylinders,fuel_type,fuel_consumption_comb,co2_emissions
JAGUAR,XE,cluster0,3.0,6,Z,10.2,238
JAGUAR,XF,cluster0,2.0,4,D,6.9,186
JAGUAR,XF,cluster0,2.0,4,Z,8.8,207
JAGUAR,XF,cluster0,3.0,6,Z,10.4,243
JAGUAR,XJ,cluster0,3.0,6,Z,11.8,276
JAGUAR,XJL,cluster0,3.0,6,Z,11.9,280
JAGUAR,XJR,cluster0,5.0,8,Z,13.3,313
JEEP,CHEROKEE,cluster3,2.0,4,X,9.1,214
JEEP,CHEROKEE,cluster3,2.4,4,X,9.3,219
JEEP,CHEROKEE,cluster3,3.2,6,X,10.2,240
JEEP,CHEROKEE,cluster3,2.0,4,X,9.8,229
JEEP,CHEROKEE,cluster3,2.4,4,X,9.8,230
JEEP,CHEROKEE,cluster3,3.2,6,X,10.6,249
JEEP,CHEROKEE,cluster3,2.0,4,X,10.2,240
JEEP,CHEROKEE,cluster3,3.2,6,X,11.1,259
JEEP,CHEROKEE,cluster3,2.0,4,X,10.6,249
JEEP,CHEROKEE,cluster3,3.2,6,X,11.6,269
JEEP,COMPASS,cluster3,2.4,4,X,9.3,218
JEEP,COMPASS,cluster3,2.4,4,X,9.0,211
JEEP,COMPASS,cluster3,2.4,4,X,9.5,222
JEEP,COMPASS,cluster3,2.4,4,X,9.4,221
JEEP,CHEROKEE,cluster6,3.6,6,X,11.3,265
JEEP,CHEROKEE,cluster6,5.7,8,X,14.1,331
JEEP,CHEROKEE,cluster6,3.0,6,D,10.0,268
JEEP,CHEROKEE,cluster6,6.4,8,Z,15.7,368
JEEP,CHEROKEE,cluster6,6.2,8,Z,17.7,413
JEEP,RENEGADE,cluster3,1.3,4,X,8.7,204
JEEP,RENEGADE,cluster3,2.4,4,X,9.5,222
JEEP,RENEGADE,cluster3,1.3,4,X,9.2,216
JEEP,RENEGADE,cluster3,2.4,4,X,9.8,230
JEEP,RENEGADE,cluster3,1.3,4,X,9.9,230
JEEP,WRANGLER,cluster3,2.0,4,X,10.0,233
JEEP,WRANGLER,cluster3,3.6,6,X,11.8,274
JEEP,WRANGLER,cluster3,3.6,6,X,11.8,277
JEEP,WRANGLER,cluster3,2.0,4,X,10.5,245
JEEP,WRANGLER,cluster3,3.6,6,X,11.7,275
JEEP,WRANGLER,cluster3,3.6,6,X,12.2,285
KIA,CADENZA,cluster0,3.3,6,X,10.2,238
KIA,FORTE,cluster0,2.0,4,X,6.9,164
KIA,FORTE,cluster0,2.0,4,X,7.6,180
KIA,NIRO,cluster3,1.6,4,X,4.8,114
KIA,NIRO,cluster3,1.6,4,X,4.7,110
KIA,NIRO,cluster3,1.6,4,X,5.4,129
KIA,OPTIMA,cluster0,2.0,4,X,9.7,230
KIA,OPTIMA,cluster0,2.4,4,X,8.4,199
KIA,OPTIMA,cluster0,2.0,4,X,5.7,133
KIA,RIO,cluster0,1.6,4,X,7.5,177
KIA,RIO,cluster0,1.6,4,X,7.5,175
KIA,SEDONA,cluster2,3.3,6,X,11.5,272
KIA,SORENTO,cluster3,2.4,4,X,9.6,225
KIA,SORENTO,cluster3,2.4,4,X,10.2,242
KIA,SORENTO,cluster3,3.3,6,X,11.2,265
KIA,SOUL,cluster3,1.6,4,X,8.5,199
KIA,SOUL,cluster3,1.6,4,X,8.4,198
KIA,SOUL,cluster3,2.0,4,X,8.7,206
KIA,SPORTAGE,cluster3,2.4,4,X,9.2,218
KIA,SPORTAGE,cluster3,2.0,4,X,11.1,263
KIA,SPORTAGE,cluster3,2.4,4,X,10.5,247
KIA,STINGER,cluster0,2.0,4,Z,9.7,229
KIA,STINGER,cluster0,3.3,6,Z,11.8,279
others,AVENTADOR,cluster5,6.5,12,Z,21.5,487
others,AVENTADOR,cluster5,6.5,12,Z,21.7,493
others,HURACAN,cluster5,5.2,10,Z,15.9,366
others,HURACAN,cluster5,5.2,10,Z,15.7,370
others,HURACAN,cluster5,5.2,10,Z,15.9,366
others,HURACAN,cluster5,5.2,10,Z,15.7,370
others,HURACAN,cluster5,5.2,10,Z,15.7,370
others,HURACAN,cluster5,5.2,10,Z,15.7,370
others,URUS,cluster6,4.0,8,Z,16.9,384
LAND ROVER,DISCOVERY,cluster6,3.0,6,Z,13.3,311
LAND ROVER,DISCOVERY,cluster6,3.0,6,D,10.4,279
LAND ROVER,DISCOVERY,cluster3,2.0,4,Z,10.5,246
LAND ROVER,RANGE ROVER,cluster6,3.0,6,Z,12.4,291
LAND ROVER,RANGE ROVER,cluster6,3.0,6,D,9.6,256
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,13.0,305
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,15.5,365
LAND ROVER,RANGE ROVER,cluster6,3.0,6,Z,12.4,291
LAND ROVER,RANGE ROVER,cluster6,3.0,6,D,9.6,256
LAND ROVER,RANGE ROVER,cluster6,5.0,8,Z,12.6,294
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,9.6,225
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,9.8,231
LAND ROVER,RANGE ROVER,cluster3,2.0,4,D,8.5,229
LAND ROVER,RANGE ROVER,cluster3,2.0,4,Z,10.6,248
LAND ROVER,RANGE ROVER,cluster3,3.0,6,Z,11.6,273
LEXUS,ES,cluster0,2.5,4,X,5.3,124
LEXUS,ES,cluster0,3.5,6,X,9.1,211
LEXUS,ES,cluster0,3.5,6,X,9.4,219
LEXUS,GS,cluster0,3.5,6,Z,10.9,254
LEXUS,GS,cluster0,5.0,8,Z,12.5,293
LEXUS,GX,cluster6,4.6,8,Z,14.6,341
LEXUS,IS,cluster0,2.0,4,Z,9.5,220
LEXUS,IS,cluster0,3.5,6,Z,10.9,254
LEXUS,IS,cluster0,3.5,6,Z,10.9,254
LEXUS,LC,cluster0,5.0,8,Z,12.6,294
LEXUS,LC,cluster0,3.5,6,Z,8.1,189
LEXUS,LS,cluster0,3.4,6,Z,11.1,261
LEXUS,LS,cluster0,3.5,6,Z,9.1,214
LEXUS,LX 570,cluster6,5.7,8,Z,15.8,371
LEXUS,NX,cluster3,2.0,4,Z,9.7,226
LEXUS,NX,cluster3,2.0,4,Z,9.9,232
LEXUS,NX,cluster3,2.5,4,X,7.5,176
LEXUS,RC,cluster0,3.5,6,Z,11.2,262
LEXUS,RC,cluster0,3.5,6,Z,11.2,262
LEXUS,RC,cluster0,5.0,8,Z,12.6,289
LEXUS,RX,cluster3,3.5,6,X,10.8,252
LEXUS,RX,cluster3,3.5,6,X,11.1,268
LEXUS,RX,cluster6,3.5,6,Z,7.9,185
LEXUS,RX,cluster6,3.5,6,Z,8.1,190
LEXUS,UX,cluster0,2.0,4,X,7.2,168
LEXUS,UX,cluster0,2.0,4,X,5.6,130
LEXUS,UX,cluster0,2.0,4,X,6.0,140
LINCOLN,CONTINENTAL,cluster0,2.7,6,X,12.0,281
LINCOLN,CONTINENTAL,cluster0,3.0,6,X,12.3,289
LINCOLN,CONTINENTAL,cluster0,3.7,6,X,12.2,287
LINCOLN,MKC,cluster3,2.0,4,X,11.0,257
LINCOLN,MKC,cluster3,2.0,4,X,10.9,256
LINCOLN,MKC,cluster3,2.3,4,X,11.5,270
LINCOLN,MKT,cluster6,3.5,6,X,13.7,322
LINCOLN,MKT,cluster3,3.7,6,X,12.7,297
LINCOLN,MKZ,cluster0,2.0,4,X,10.4,245
LINCOLN,MKZ,cluster0,3.0,6,X,11.8,278
LINCOLN,MKZ,cluster0,2.0,4,X,5.9,139
LINCOLN,NAUTILUS,cluster3,2.0,4,X,10.7,250
LINCOLN,NAUTILUS,cluster3,2.7,6,X,11.0,259
LINCOLN,NAVIGATOR,cluster6,3.5,6,X,13.4,314
others,GHIBLI,cluster0,3.0,6,Z,12.2,286
others,GHIBLI,cluster0,3.0,6,Z,12.6,295
others,GHIBLI,cluster0,3.0,6,Z,12.6,295
others,GRANTURISMO,cluster0,4.7,8,Z,15.0,354
others,LEVANTE,cluster6,3.0,6,Z,13.7,324
others,LEVANTE,cluster6,3.0,6,Z,14.0,330
others,LEVANTE,cluster6,3.8,8,Z,15.3,360
others,LEVANTE,cluster6,3.8,8,Z,15.3,360
others,QUATTROPORTE,cluster0,3.0,6,Z,12.8,299
others,QUATTROPORTE,cluster0,3.0,6,Z,12.8,301
others,QUATTROPORTE,cluster0,3.8,8,Z,13.7,321
MAZDA,CX-3,cluster0,2.0,4,X,7.7,179
MAZDA,CX-3,cluster0,2.0,4,X,8.0,186
MAZDA,CX-3,cluster0,2.0,4,X,8.1,189
MAZDA,CX-5,cluster3,2.0,4,X,8.8,206
MAZDA,CX-5,cluster3,2.5,4,X,8.8,206
MAZDA,CX-5,cluster3,2.5,4,X,8.5,201
MAZDA,CX-5,cluster3,2.5,4,X,9.3,217
MAZDA,CX-5,cluster3,2.5,4,X,9.0,208
MAZDA,CX-5,cluster3,2.5,4,X,9.8,230
MAZDA,CX-5,cluster3,2.2,4,D,8.4,227
MAZDA,CX-9,cluster3,2.5,4,X,9.6,225
MAZDA,CX-9,cluster3,2.5,4,X,10.5,244
MAZDA,MAZDA3,cluster0,2.0,4,X,7.6,178
MAZDA,MAZDA3,cluster0,2.0,4,X,7.7,180
MAZDA,MAZDA3,cluster0,2.5,4,X,7.7,181
MAZDA,MAZDA3,cluster0,2.5,4,X,7.8,183
MAZDA,MAZDA3,cluster0,2.5,4,X,8.2,192
MAZDA,MAZDA3,cluster0,2.0,4,X,7.7,181
MAZDA,MAZDA3,cluster0,2.0,4,X,7.8,181
MAZDA,MAZDA3,cluster0,2.5,4,X,8.0,187
MAZDA,MAZDA3,cluster0,2.5,4,X,8.1,189
MAZDA,MAZDA3,cluster0,2.5,4,X,8.7,204
MAZDA,MAZDA6,cluster0,2.5,4,X,8.0,187
MAZDA,MAZDA6,cluster0,2.5,4,X,8.9,208
MAZDA,MX-5,cluster5,2.0,4,Z,7.9,186
MAZDA,MX-5,cluster5,2.0,4,Z,8.1,189
MERCEDES-BENZ,A,cluster0,2.0,4,Z,8.4,195
MERCEDES-BENZ,A,cluster0,2.0,4,Z,8.5,199
MERCEDES-BENZ,A,cluster3,2.0,4,Z,8.3,192
MERCEDES-BENZ,A,cluster3,2.0,4,Z,8.6,201
MERCEDES-BENZ,C,cluster0,3.0,6,Z,10.7,253
MERCEDES-BENZ,C,cluster0,3.0,6,Z,11.2,263
MERCEDES-BENZ,C,cluster0,3.0,6,Z,11.1,255
MERCEDES-BENZ,C,cluster3,3.0,6,Z,10.8,255
MERCEDES-BENZ,C,cluster0,4.0,8,Z,11.2,263
MERCEDES-BENZ,C,cluster0,4.0,8,Z,11.2,263
MERCEDES-BENZ,S,cluster0,4.0,8,Z,12.0,282
MERCEDES-BENZ,S,cluster0,4.0,8,Z,11.8,277
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,9.2,217
MERCEDES-BENZ,CLS,cluster0,3.0,6,Z,10.7,235
MERCEDES-BENZ,E,cluster0,3.0,6,Z,9.9,232
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.9,245
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.6,237
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.2,239
MERCEDES-BENZ,E,cluster0,4.0,8,Z,13.5,318
MERCEDES-BENZ,E,cluster0,4.0,8,Z,12.7,299
MERCEDES-BENZ,G,cluster6,4.0,8,Z,17.0,396
MERCEDES-BENZ,GLA,cluster0,2.0,4,Z,9.6,225
MERCEDES-BENZ,GLC,cluster3,3.0,6,Z,11.2,262
MERCEDES-BENZ,GLC,cluster3,3.0,6,Z,11.3,265
MERCEDES-BENZ,GLC,cluster3,4.0,8,Z,13.2,309
MERCEDES-BENZ,GLC,cluster3,4.0,8,Z,13.2,309
MERCEDES-BENZ,GLE,cluster6,3.0,6,Z,12.4,292
MERCEDES-BENZ,GLE,cluster6,3.0,6,Z,12.6,297
MERCEDES-BENZ,GLE,cluster6,4.7,8,Z,15.8,370
MERCEDES-BENZ,GLE,cluster6,4.7,8,Z,15.2,357
MERCEDES-BENZ,GLS,cluster6,4.7,8,Z,15.7,370
MERCEDES-BENZ,GT,cluster0,3.0,6,Z,11.2,264
MERCEDES-BENZ,GT,cluster0,4.0,8,Z,13.7,323
MERCEDES-BENZ,GT,cluster0,4.0,8,Z,13.7,324
MERCEDES-BENZ,GT,cluster5,4.0,8,Z,13.5,315
MERCEDES-BENZ,GT,cluster5,4.0,8,Z,13.5,315
MERCEDES-BENZ,GT,cluster5,4.0,8,Z,14.0,327
MERCEDES-BENZ,S,cluster0,4.0,8,Z,11.8,275
MERCEDES-BENZ,S,cluster0,4.0,8,Z,13.1,306
MERCEDES-BENZ,S,cluster0,4.0,8,Z,11.6,271
MERCEDES-BENZ,S,cluster0,6.0,12,Z,15.1,356
MERCEDES-BENZ,S,cluster0,6.0,12,Z,14.3,337
MERCEDES-BENZ,S,cluster0,6.0,12,Z,14.6,343
MERCEDES-BENZ,SL,cluster5,5.5,8,Z,13.0,303
MERCEDES-BENZ,SLC,cluster5,3.0,6,Z,10.2,238
MERCEDES-BENZ,B,cluster3,2.0,4,Z,8.4,196
MERCEDES-BENZ,B,cluster3,2.0,4,Z,9.1,215
MERCEDES-BENZ,C,cluster0,2.0,4,Z,9.4,219
MERCEDES-BENZ,C,cluster0,2.0,4,Z,9.9,231
MERCEDES-BENZ,C,cluster0,2.0,4,Z,9.5,221
MERCEDES-BENZ,C,cluster3,2.0,4,Z,9.5,221
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,8.2,193
MERCEDES-BENZ,CLA,cluster0,2.0,4,Z,8.7,204
MERCEDES-BENZ,CLS,cluster0,3.0,6,Z,9.8,213
MERCEDES-BENZ,E,cluster0,2.0,4,Z,9.7,228
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.3,244
MERCEDES-BENZ,E,cluster0,3.0,6,Z,11.6,271
MERCEDES-BENZ,E,cluster0,3.0,6,Z,11.0,257
MERCEDES-BENZ,E,cluster0,3.0,6,Z,10.8,254
MERCEDES-BENZ,G,cluster6,4.0,8,Z,16.3,378
MERCEDES-BENZ,GLA,cluster3,2.0,4,Z,9.0,209
MERCEDES-BENZ,GLC,cluster3,2.0,4,Z,10.0,234
MERCEDES-BENZ,GLC,cluster3,2.0,4,Z,10.0,234
MERCEDES-BENZ,GLE,cluster6,3.0,6,Z,12.1,282
MERCEDES-BENZ,GLS,cluster6,3.0,6,Z,13.2,312
MERCEDES-BENZ,GLS,cluster6,4.7,8,Z,15.1,355
MERCEDES-BENZ,S,cluster0,4.0,8,Z,12.2,286
MERCEDES-BENZ,S,cluster0,6.0,12,Z,15.1,355
MERCEDES-BENZ,METRIS,cluster3,2.0,4,Z,10.7,251
MERCEDES-BENZ,METRIS,cluster3,2.0,4,Z,10.5,248
MERCEDES-BENZ,METRIS,cluster3,2.0,4,Z,11.4,268
MERCEDES-BENZ,S,cluster0,3.0,6,Z,10.8,253
MERCEDES-BENZ,S,cluster0,4.0,8,Z,11.7,275
MERCEDES-BENZ,S,cluster0,4.0,8,Z,11.3,265
MERCEDES-BENZ,S,cluster0,4.0,8,Z,11.3,265
MERCEDES-BENZ,SL,cluster5,3.0,6,Z,10.3,241
MERCEDES-BENZ,SL,cluster5,4.7,8,Z,11.6,270
MERCEDES-BENZ,SLC,cluster5,2.0,4,Z,8.8,205
MINI,COOPER,cluster0,1.5,3,Z,7.9,184
MINI,COOPER,cluster0,1.5,3,Z,7.5,175
MINI,COOPER,cluster0,1.5,3,Z,7.9,184
MINI,COOPER,cluster0,1.5,3,Z,7.5,175
MINI,COOPER,cluster0,1.5,3,Z,9.0,212
MINI,COOPER,cluster0,1.5,3,Z,9.1,214
MINI,COOPER,cluster0,1.5,3,Z,7.9,184
MINI,COOPER,cluster0,1.5,3,Z,7.5,175
MINI,COOPER,cluster3,1.5,3,Z,9.2,215
MINI,COOPER,cluster3,1.5,3,Z,9.1,214
MINI,COOPER,cluster0,2.0,4,Z,8.4,197
MINI,COOPER,cluster0,2.0,4,Z,9.0,210
MINI,COOPER,cluster0,2.0,4,Z,8.4,197
MINI,COOPER,cluster0,2.0,4,Z,9.0,210
MINI,COOPER,cluster0,2.0,4,Z,9.2,214
MINI,COOPER,cluster0,2.0,4,Z,9.7,227
MINI,COOPER,cluster0,2.0,4,Z,8.4,197
MINI,COOPER,cluster0,2.0,4,Z,9.0,210
MINI,COOPER,cluster0,2.0,4,Z,9.2,215
MINI,COOPER,cluster0,2.0,4,Z,9.7,228
MINI,COOPER,cluster0,2.0,4,Z,8.4,197
MINI,COOPER,cluster0,2.0,4,Z,9.0,210
MINI,COOPER,cluster0,2.0,4,Z,9.2,214
MINI,COOPER,cluster0,2.0,4,Z,9.7,227
MINI,COOPER,cluster0,2.0,4,Z,8.4,197
MINI,COOPER,cluster0,2.0,4,Z,9.4,220
MINI,COOPER,cluster0,2.0,4,Z,9.3,220
MINI,COOPER,cluster0,2.0,4,Z,9.7,228
MITSUBISHI,ECLIPSE,cluster3,1.5,4,X,9.3,216
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.2,143
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.5,151
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.4,148
MITSUBISHI,MIRAGE,cluster0,1.2,3,X,6.6,153
MITSUBISHI,OUTLANDER,cluster3,2.4,4,X,9.1,212
MITSUBISHI,OUTLANDER,cluster3,3.0,6,Z,10.6,246
MITSUBISHI,RVR,cluster3,2.0,4,X,8.8,206
MITSUBISHI,RVR,cluster3,2.0,4,X,9.2,213
MITSUBISHI,RVR,cluster3,2.4,4,X,9.4,218
NISSAN,370Z,cluster5,3.7,6,Z,11.1,261
NISSAN,370Z,cluster5,3.7,6,Z,11.5,270
NISSAN,370Z,cluster5,3.7,6,Z,11.5,271
NISSAN,370Z,cluster5,3.7,6,Z,11.8,279
NISSAN,ALTIMA,cluster0,2.5,4,X,7.4,174
NISSAN,ALTIMA,cluster0,2.0,4,X,8.1,190
NISSAN,ALTIMA,cluster0,2.5,4,X,7.5,177
NISSAN,ALTIMA,cluster0,2.5,4,X,7.9,186
NISSAN,ALTIMA,cluster0,2.5,4,X,8.1,190
NISSAN,ARMADA,cluster6,5.6,8,X,15.5,364
NISSAN,FRONTIER,cluster2,2.5,4,X,12.3,290
NISSAN,FRONTIER,cluster2,4.0,6,X,12.7,299
NISSAN,FRONTIER,cluster2,4.0,6,X,13.9,326
NISSAN,FRONTIER,cluster2,4.0,6,X,13.5,317
NISSAN,GT-R,cluster0,3.8,6,Z,12.6,295
NISSAN,KICKS,cluster0,1.6,4,X,7.2,169
NISSAN,MAXIMA,cluster0,3.5,6,Z,9.9,233
NISSAN,MICRA,cluster0,1.6,4,X,8.0,188
NISSAN,MICRA,cluster0,1.6,4,X,7.9,186
NISSAN,MURANO,cluster0,3.5,6,X,10.2,240
NISSAN,MURANO,cluster0,3.5,6,X,10.3,242
NISSAN,NV200,cluster3,2.0,4,X,9.3,218
NISSAN,PATHFINDER,cluster3,3.5,6,X,10.2,240
NISSAN,PATHFINDER,cluster3,3.5,6,X,10.7,250
NISSAN,PATHFINDER,cluster3,3.5,6,X,11.0,259
NISSAN,QASHQAI,cluster3,2.0,4,X,8.0,188
NISSAN,QASHQAI,cluster3,2.0,4,X,9.2,217
NISSAN,QASHQAI,cluster3,2.0,4,X,8.4,198
NISSAN,ROGUE,cluster3,2.5,4,X,8.2,192
NISSAN,ROGUE,cluster3,2.5,4,X,8.7,204
NISSAN,SENTRA,cluster0,1.8,4,X,7.3,172
NISSAN,SENTRA,cluster0,1.8,4,X,7.8,183
NISSAN,SENTRA,cluster0,1.6,4,Z,8.2,193
NISSAN,SENTRA,cluster0,1.6,4,Z,8.3,195
NISSAN,SENTRA,cluster0,1.6,4,Z,8.7,205
NISSAN,SENTRA,cluster0,1.6,4,Z,8.7,204
NISSAN,TITAN,cluster6,5.6,8,X,13.3,312
NISSAN,TITAN,cluster6,5.6,8,X,13.4,315
NISSAN,TITAN,cluster6,5.6,8,X,14.1,331
NISSAN,VERSA,cluster0,1.6,4,X,7.0,164
NISSAN,VERSA,cluster0,1.6,4,X,7.7,180
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.4,221
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.1,237
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.7,227
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.3,241
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.4,243
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,11.2,260
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.7,249
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,11.0,258
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.7,226
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.3,242
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.7,228
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.4,243
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.6,248
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,12.3,286
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.6,225
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.4,242
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.8,230
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.5,246
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.6,248
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,11.0,257
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.7,250
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,11.2,260
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.9,232
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.4,243
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,9.9,231
PORSCHE,911 CARRERA,cluster0,3.0,6,Z,10.5,246
PORSCHE,911 GT2,cluster5,3.8,6,Z,13.5,315
PORSCHE,911 GT3,cluster5,4.0,6,Z,13.9,324
PORSCHE,911 GT3,cluster5,4.0,6,Z,15.1,352
PORSCHE,911 GT3,cluster5,4.0,6,Z,14.4,335
PORSCHE,911 GT3,cluster5,4.0,6,Z,14.1,334
PORSCHE,911 Speedster,cluster5,4.0,6,Z,15.1,350
PORSCHE,911 TARGA,cluster0,3.0,6,Z,9.8,228
PORSCHE,911 TARGA,cluster0,3.0,6,Z,10.5,246
PORSCHE,911 TARGA,cluster0,3.0,6,Z,10.8,251
PORSCHE,911 TARGA,cluster0,3.0,6,Z,11.4,266
PORSCHE,911 TARGA,cluster0,3.0,6,Z,10.0,233
PORSCHE,911 TARGA,cluster0,3.0,6,Z,10.5,246
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.4,266
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.4,267
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.4,266
PORSCHE,911 TURBO,cluster0,3.8,6,Z,11.4,267
PORSCHE,911 TURBO,cluster0,3.8,6,Z,12.7,297
PORSCHE,BOXSTER,cluster5,2.0,4,Z,9.4,219
PORSCHE,BOXSTER,cluster5,2.0,4,Z,9.8,229
PORSCHE,BOXSTER,cluster5,2.5,4,Z,10.6,249
PORSCHE,BOXSTER,cluster5,2.5,4,Z,11.0,257
PORSCHE,BOXSTER,cluster5,2.5,4,Z,9.9,231
PORSCHE,BOXSTER,cluster5,2.5,4,Z,10.7,249
PORSCHE,CAYENNE,cluster6,3.0,6,Z,11.4,265
PORSCHE,CAYENNE,cluster6,2.9,6,Z,11.8,275
PORSCHE,CAYENNE,cluster6,4.0,8,Z,14.1,329
PORSCHE,CAYMAN,cluster5,2.0,4,Z,9.4,219
PORSCHE,CAYMAN,cluster5,2.0,4,Z,9.8,229
PORSCHE,CAYMAN,cluster5,2.5,4,Z,10.6,249
PORSCHE,CAYMAN,cluster5,2.5,4,Z,11.0,257
PORSCHE,CAYMAN,cluster5,2.5,4,Z,9.9,231
PORSCHE,CAYMAN,cluster5,2.5,4,Z,10.7,249
PORSCHE,MACAN,cluster3,2.0,4,Z,11.3,264
PORSCHE,MACAN,cluster3,3.0,6,Z,11.7,272
PORSCHE,PANAMERA,cluster0,3.0,6,Z,10.7,250
PORSCHE,PANAMERA,cluster0,3.0,6,Z,10.9,253
PORSCHE,PANAMERA,cluster0,3.0,6,Z,10.9,253
PORSCHE,PANAMERA,cluster0,3.0,6,Z,10.7,250
PORSCHE,PANAMERA,cluster0,2.9,6,Z,11.2,261
PORSCHE,PANAMERA,cluster0,2.9,6,Z,11.2,261
PORSCHE,PANAMERA,cluster0,2.9,6,Z,11.6,273
PORSCHE,PANAMERA,cluster0,4.0,8,Z,12.6,295
PORSCHE,PANAMERA,cluster0,4.0,8,Z,13.4,313
PORSCHE,PANAMERA,cluster0,4.0,8,Z,11.2,261
PORSCHE,PANAMERA,cluster0,4.0,8,Z,11.2,261
PORSCHE,PANAMERA,cluster0,4.0,8,Z,11.9,279
RAM,1500,cluster6,3.6,6,X,10.8,253
RAM,1500,cluster6,3.6,6,X,10.4,246
RAM,1500,cluster6,5.7,8,X,13.6,320
RAM,1500,cluster6,5.7,8,X,12.4,290
RAM,1500,cluster6,3.6,6,X,11.1,260
RAM,1500,cluster6,5.7,8,X,13.8,325
RAM,1500,cluster6,5.7,8,X,12.9,302
RAM,1500,cluster6,3.0,6,D,10.4,278
RAM,1500,cluster6,3.6,6,X,11.9,280
RAM,1500,cluster6,3.6,6,E,17.0,283
RAM,1500,cluster6,5.7,8,X,14.8,346
RAM,1500,cluster6,5.7,8,X,13.6,319
RAM,1500,cluster6,3.0,6,D,10.8,289
RAM,1500,cluster6,3.6,6,X,12.6,294
RAM,1500,cluster6,3.6,6,E,18.0,300
RAM,1500,cluster6,5.7,8,X,16.3,382
RAM,1500,cluster6,5.7,8,X,14.0,328
RAM,PROMASTER,cluster3,2.4,4,X,9.9,232
others,CULLINAN,cluster0,6.7,12,Z,16.3,382
others,DAWN,cluster0,6.6,12,Z,17.0,397
others,GHOST,cluster0,6.6,12,Z,17.0,397
others,GHOST,cluster0,6.6,12,Z,17.0,397
others,PHANTOM,cluster0,6.7,12,Z,16.3,382
others,PHANTOM,cluster0,6.7,12,Z,16.3,382
others,WRAITH,cluster0,6.6,12,Z,16.6,388
SUBARU,ASCENT,cluster6,2.4,4,X,10.4,244
SUBARU,BRZ,cluster0,2.0,4,Z,8.6,200
SUBARU,BRZ,cluster0,2.0,4,Z,9.9,231
SUBARU,CROSSTREK,cluster3,2.0,4,X,8.1,188
SUBARU,CROSSTREK,cluster3,2.0,4,X,9.4,220
SUBARU,FORESTER,cluster3,2.5,4,X,8.2,192
SUBARU,IMPREZA,cluster0,2.0,4,X,7.5,174
SUBARU,IMPREZA,cluster0,2.0,4,X,8.9,209
SUBARU,IMPREZA,cluster3,2.0,4,X,7.6,177
SUBARU,IMPREZA,cluster3,2.0,4,X,9.0,211
SUBARU,LEGACY,cluster0,2.5,4,X,8.2,193
SUBARU,LEGACY,cluster0,3.6,6,X,10.3,241
SUBARU,OUTBACK,cluster3,2.5,4,X,8.5,198
SUBARU,OUTBACK,cluster3,3.6,6,X,10.5,247
SUBARU,WRX,cluster0,2.0,4,Z,11.2,256
SUBARU,WRX,cluster0,2.0,4,Z,10.0,235
SUBARU,WRX,cluster0,2.5,4,Z,12.7,296
TOYOTA,4RUNNER,cluster6,4.0,6,X,13.2,308
TOYOTA,4RUNNER,cluster6,4.0,6,X,13.2,308
TOYOTA,86,cluster0,2.0,4,Z,8.7,204
TOYOTA,86,cluster0,2.0,4,Z,9.9,232
